CustNum	15
DroneNum	2
#Node	X_coor	Y_coor	Demand	ReadyTime	DueTime	MIN_CRUISE_SPEED_MS	MAX_CRUISE_SPEED_MS	VERTICAL_SPEED_MS	WIND_SPEED_UNIFORM_MS	WIND_SPEED_RAYLEIGH_MS
0	0	0	0.0	0		8132	10.0	25.0	0.5	7.4346	2.8520
1	97	217	0.7	5506		7327	10.0	25.0	0.5	7.4346	2.8520
2	447	432	0.1	4978		6268	10.0	25.0	0.5	7.4346	2.8520
3	390	244	0.3	2654		4566	10.0	25.0	0.5	7.4346	2.8520
4	242	377	0.5	6214		7647	10.0	25.0	0.5	7.4346	2.8520
5	442	419	0.2	2276		3561	10.0	25.0	0.5	7.4346	2.8520
6	366	100	0.2	380		2056	10.0	25.0	0.5	7.4346	2.8520
7	284	150	0.4	1996		3953	10.0	25.0	0.5	7.4346	2.8520
8	85	424	0.8	3341		5165	10.0	25.0	0.5	7.4346	2.8520
9	352	329	1.4	482		1589	10.0	25.0	0.5	7.4346	2.8520
10	238	73	0.3	2649		4751	10.0	25.0	0.5	7.4346	2.8520
11	136	458	1.0	3774		5721	10.0	25.0	0.5	7.4346	2.8520
12	269	437	0.8	4436		6151	10.0	25.0	0.5	7.4346	2.8520
13	360	277	0.3	6201		7677	10.0	25.0	0.5	7.4346	2.8520
14	244	207	0.7	899		3152	10.0	25.0	0.5	7.4346	2.8520
15	99	336	1.1	351		1999	10.0	25.0	0.5	7.4346	2.8520
16	0	0	0.0	0		8132	10.0	25.0	0.5	7.4346	2.8520
