CustNum	20
DroneNum	4
#Node	X_coor	Y_coor	Demand	ReadyTime	DueTime	MIN_CRUISE_SPEED_MS	MAX_CRUISE_SPEED_MS	VERTICAL_SPEED_MS	WIND_SPEED_UNIFORM_MS	WIND_SPEED_RAYLEIGH_MS
0	0	0	0.0	0		4756	10.0	25.0	0.5	5.2540	6.9058
1	68	175	0.4	2225		3352	10.0	25.0	0.5	5.2540	6.9058
2	188	14	0.3	835		2156	10.0	25.0	0.5	5.2540	6.9058
3	163	59	0.6	2051		3195	10.0	25.0	0.5	5.2540	6.9058
4	152	328	0.3	362		1004	10.0	25.0	0.5	5.2540	6.9058
5	201	201	0.7	2828		4147	10.0	25.0	0.5	5.2540	6.9058
6	14	384	0.7	3805		4371	10.0	25.0	0.5	5.2540	6.9058
7	113	424	0.6	3667		4317	10.0	25.0	0.5	5.2540	6.9058
8	469	101	0.4	2209		3198	10.0	25.0	0.5	5.2540	6.9058
9	202	89	0.2	2338		3444	10.0	25.0	0.5	5.2540	6.9058
10	362	163	1.4	2495		3790	10.0	25.0	0.5	5.2540	6.9058
11	132	126	0.3	3779		4573	10.0	25.0	0.5	5.2540	6.9058
12	119	369	1.1	2161		3240	10.0	25.0	0.5	5.2540	6.9058
13	293	323	0.4	1680		2875	10.0	25.0	0.5	5.2540	6.9058
14	456	259	0.3	1666		2485	10.0	25.0	0.5	5.2540	6.9058
15	148	471	1.1	2970		3793	10.0	25.0	0.5	5.2540	6.9058
16	344	140	0.8	2823		3530	10.0	25.0	0.5	5.2540	6.9058
17	220	308	1.4	3044		4263	10.0	25.0	0.5	5.2540	6.9058
18	7	180	0.2	2735		3887	10.0	25.0	0.5	5.2540	6.9058
19	137	419	0.9	441		1149	10.0	25.0	0.5	5.2540	6.9058
20	233	294	1.5	3158		4097	10.0	25.0	0.5	5.2540	6.9058
21	0	0	0.0	0		4756	10.0	25.0	0.5	5.2540	6.9058
