CustNum	25
DroneNum	4
#Node	X_coor	Y_coor	Demand	ReadyTime	DueTime	MIN_CRUISE_SPEED_MS	MAX_CRUISE_SPEED_MS	VERTICAL_SPEED_MS	WIND_SPEED_UNIFORM_MS	WIND_SPEED_RAYLEIGH_MS
0	480	480	0.0	0		7035	10.0	25.0	0.5	3.6747	2.1839
1	752	691	0.1	417		1834	10.0	25.0	0.5	3.6747	2.1839
2	368	360	0.7	1779		3423	10.0	25.0	0.5	3.6747	2.1839
3	598	16	0.6	1443		2957	10.0	25.0	0.5	3.6747	2.1839
4	939	594	0.4	3687		4996	10.0	25.0	0.5	3.6747	2.1839
5	484	701	0.4	5612		6813	10.0	25.0	0.5	3.6747	2.1839
6	748	733	0.3	2033		3765	10.0	25.0	0.5	3.6747	2.1839
7	375	320	0.6	4897		6137	10.0	25.0	0.5	3.6747	2.1839
8	926	549	0.4	2921		4639	10.0	25.0	0.5	3.6747	2.1839
9	82	271	0.4	1950		3379	10.0	25.0	0.5	3.6747	2.1839
10	39	479	0.5	1041		2003	10.0	25.0	0.5	3.6747	2.1839
11	62	469	0.5	4918		6501	10.0	25.0	0.5	3.6747	2.1839
12	435	118	0.7	5216		6670	10.0	25.0	0.5	3.6747	2.1839
13	599	430	1.4	3266		4384	10.0	25.0	0.5	3.6747	2.1839
14	748	349	0.2	3074		4819	10.0	25.0	0.5	3.6747	2.1839
15	664	380	0.7	210		1616	10.0	25.0	0.5	3.6747	2.1839
16	142	1	1.0	4739		6215	10.0	25.0	0.5	3.6747	2.1839
17	642	252	0.8	280		1818	10.0	25.0	0.5	3.6747	2.1839
18	723	576	1.2	5187		6718	10.0	25.0	0.5	3.6747	2.1839
19	674	44	0.5	1783		3413	10.0	25.0	0.5	3.6747	2.1839
20	6	211	0.8	1597		3445	10.0	25.0	0.5	3.6747	2.1839
21	27	705	0.2	506		1504	10.0	25.0	0.5	3.6747	2.1839
22	582	808	0.1	3886		5433	10.0	25.0	0.5	3.6747	2.1839
23	536	702	1.0	229		1624	10.0	25.0	0.5	3.6747	2.1839
24	453	230	1.3	932		2491	10.0	25.0	0.5	3.6747	2.1839
25	641	72	1.0	1970		3876	10.0	25.0	0.5	3.6747	2.1839
26	480	480	0.0	0		7035	10.0	25.0	0.5	3.6747	2.1839
