CustNum	15
DroneNum	3
#Node	X_coor	Y_coor	Demand	ReadyTime	DueTime	MIN_CRUISE_SPEED_MS	MAX_CRUISE_SPEED_MS	VERTICAL_SPEED_MS	WIND_SPEED_UNIFORM_MS	WIND_SPEED_RAYLEIGH_MS
0	480	480	0.0	0		5119	10.0	25.0	0.5	4.7279	3.5244
1	284	693	0.1	3128		4389	10.0	25.0	0.5	4.7279	3.5244
2	241	253	0.3	3974		4789	10.0	25.0	0.5	4.7279	3.5244
3	953	615	0.1	2820		3812	10.0	25.0	0.5	4.7279	3.5244
4	287	670	0.1	3749		4640	10.0	25.0	0.5	4.7279	3.5244
5	749	530	0.3	3640		4378	10.0	25.0	0.5	4.7279	3.5244
6	275	864	0.5	2574		3675	10.0	25.0	0.5	4.7279	3.5244
7	102	19	1.0	3007		3961	10.0	25.0	0.5	4.7279	3.5244
8	14	596	1.5	2819		3957	10.0	25.0	0.5	4.7279	3.5244
9	838	615	1.4	1730		2815	10.0	25.0	0.5	4.7279	3.5244
10	934	585	0.5	1186		2238	10.0	25.0	0.5	4.7279	3.5244
11	331	305	1.0	698		1910	10.0	25.0	0.5	4.7279	3.5244
12	134	85	0.3	841		1304	10.0	25.0	0.5	4.7279	3.5244
13	483	606	1.3	1975		2952	10.0	25.0	0.5	4.7279	3.5244
14	358	179	0.1	2093		3197	10.0	25.0	0.5	4.7279	3.5244
15	349	473	1.1	1198		2458	10.0	25.0	0.5	4.7279	3.5244
16	480	480	0.0	0		5119	10.0	25.0	0.5	4.7279	3.5244
