CustNum	45
DroneNum	8
#Node	X_coor	Y_coor	Demand	ReadyTime	DueTime	MIN_CRUISE_SPEED_MS	MAX_CRUISE_SPEED_MS	VERTICAL_SPEED_MS	WIND_SPEED_UNIFORM_MS	WIND_SPEED_RAYLEIGH_MS
0	480	480	0.0	0		6482	10.0	25.0	0.5	6.4795	6.8629
1	653	782	0.2	822		2135	10.0	25.0	0.5	6.4795	6.8629
2	807	726	0.7	410		1920	10.0	25.0	0.5	6.4795	6.8629
3	3	19	0.5	4757		5818	10.0	25.0	0.5	6.4795	6.8629
4	372	153	0.5	2417		3205	10.0	25.0	0.5	6.4795	6.8629
5	213	516	0.4	270		1013	10.0	25.0	0.5	6.4795	6.8629
6	323	637	0.4	341		2052	10.0	25.0	0.5	6.4795	6.8629
7	657	711	0.7	920		2270	10.0	25.0	0.5	6.4795	6.8629
8	384	192	0.4	344		1546	10.0	25.0	0.5	6.4795	6.8629
9	861	645	0.6	3050		3916	10.0	25.0	0.5	6.4795	6.8629
10	504	642	0.6	1480		3229	10.0	25.0	0.5	6.4795	6.8629
11	227	134	0.5	1215		2887	10.0	25.0	0.5	6.4795	6.8629
12	664	926	0.4	4557		5999	10.0	25.0	0.5	6.4795	6.8629
13	674	832	0.7	4031		5753	10.0	25.0	0.5	6.4795	6.8629
14	139	201	0.2	2148		3441	10.0	25.0	0.5	6.4795	6.8629
15	870	828	0.4	850		2585	10.0	25.0	0.5	6.4795	6.8629
16	554	831	0.4	1176		2447	10.0	25.0	0.5	6.4795	6.8629
17	630	589	0.3	2687		3848	10.0	25.0	0.5	6.4795	6.8629
18	74	626	0.6	733		2308	10.0	25.0	0.5	6.4795	6.8629
19	926	158	1.4	1192		2276	10.0	25.0	0.5	6.4795	6.8629
20	330	630	0.8	2717		4009	10.0	25.0	0.5	6.4795	6.8629
21	437	537	0.2	4564		6251	10.0	25.0	0.5	6.4795	6.8629
22	374	212	1.1	289		1549	10.0	25.0	0.5	6.4795	6.8629
23	922	653	1.2	3507		4589	10.0	25.0	0.5	6.4795	6.8629
24	344	240	0.4	1411		2818	10.0	25.0	0.5	6.4795	6.8629
25	628	674	0.4	3256		4680	10.0	25.0	0.5	6.4795	6.8629
26	391	24	1.4	3299		4621	10.0	25.0	0.5	6.4795	6.8629
27	413	949	0.4	4695		6008	10.0	25.0	0.5	6.4795	6.8629
28	724	305	0.9	301		907	10.0	25.0	0.5	6.4795	6.8629
29	454	582	1.5	4564		6376	10.0	25.0	0.5	6.4795	6.8629
30	184	670	0.6	1155		2722	10.0	25.0	0.5	6.4795	6.8629
31	268	603	1.5	4529		6236	10.0	25.0	0.5	6.4795	6.8629
32	737	326	1.4	675		2182	10.0	25.0	0.5	6.4795	6.8629
33	619	459	1.4	4285		5807	10.0	25.0	0.5	6.4795	6.8629
34	586	83	0.2	2391		3493	10.0	25.0	0.5	6.4795	6.8629
35	888	266	1.5	2702		4303	10.0	25.0	0.5	6.4795	6.8629
36	300	156	1.5	3230		4379	10.0	25.0	0.5	6.4795	6.8629
37	254	789	0.9	4528		5722	10.0	25.0	0.5	6.4795	6.8629
38	565	878	0.4	4573		5962	10.0	25.0	0.5	6.4795	6.8629
39	610	656	1.5	4285		5339	10.0	25.0	0.5	6.4795	6.8629
40	814	768	0.9	4022		5309	10.0	25.0	0.5	6.4795	6.8629
41	144	713	0.2	3540		4662	10.0	25.0	0.5	6.4795	6.8629
42	930	792	0.9	4162		5608	10.0	25.0	0.5	6.4795	6.8629
43	745	871	0.4	5184		6009	10.0	25.0	0.5	6.4795	6.8629
44	265	846	0.3	425		1308	10.0	25.0	0.5	6.4795	6.8629
45	417	143	0.8	3130		4557	10.0	25.0	0.5	6.4795	6.8629
46	480	480	0.0	0		6482	10.0	25.0	0.5	6.4795	6.8629
