CustNum	50
DroneNum	7
#Node	X_coor	Y_coor	Demand	ReadyTime	DueTime	MIN_CRUISE_SPEED_MS	MAX_CRUISE_SPEED_MS	VERTICAL_SPEED_MS	WIND_SPEED_UNIFORM_MS	WIND_SPEED_RAYLEIGH_MS
0	480	480	0.0	0		8689	10.0	25.0	0.5	3.8731	2.5504
1	276	893	0.7	3622		5847	10.0	25.0	0.5	3.8731	2.5504
2	730	785	0.6	6406		8274	10.0	25.0	0.5	3.8731	2.5504
3	945	768	0.7	1592		3323	10.0	25.0	0.5	3.8731	2.5504
4	755	416	0.5	2133		5053	10.0	25.0	0.5	3.8731	2.5504
5	630	888	0.7	435		3070	10.0	25.0	0.5	3.8731	2.5504
6	737	736	0.3	2036		3956	10.0	25.0	0.5	3.8731	2.5504
7	0	767	0.3	1803		3984	10.0	25.0	0.5	3.8731	2.5504
8	252	804	0.5	655		2524	10.0	25.0	0.5	3.8731	2.5504
9	700	108	0.3	1268		3436	10.0	25.0	0.5	3.8731	2.5504
10	929	341	0.6	6283		8218	10.0	25.0	0.5	3.8731	2.5504
11	6	652	0.4	2412		5183	10.0	25.0	0.5	3.8731	2.5504
12	687	157	0.7	2781		4893	10.0	25.0	0.5	3.8731	2.5504
13	604	921	0.6	459		2673	10.0	25.0	0.5	3.8731	2.5504
14	490	611	0.5	3584		5427	10.0	25.0	0.5	3.8731	2.5504
15	133	70	0.1	4422		6343	10.0	25.0	0.5	3.8731	2.5504
16	835	170	0.2	472		2252	10.0	25.0	0.5	3.8731	2.5504
17	843	654	0.4	5012		7413	10.0	25.0	0.5	3.8731	2.5504
18	636	388	0.4	852		3120	10.0	25.0	0.5	3.8731	2.5504
19	383	960	0.4	3650		5956	10.0	25.0	0.5	3.8731	2.5504
20	340	901	0.4	444		1623	10.0	25.0	0.5	3.8731	2.5504
21	491	677	1.1	198		2515	10.0	25.0	0.5	3.8731	2.5504
22	814	543	0.3	4214		5716	10.0	25.0	0.5	3.8731	2.5504
23	479	148	0.7	5234		7354	10.0	25.0	0.5	3.8731	2.5504
24	506	736	1.1	1235		3599	10.0	25.0	0.5	3.8731	2.5504
25	490	501	0.5	6186		8190	10.0	25.0	0.5	3.8731	2.5504
26	283	909	1.3	1113		3631	10.0	25.0	0.5	3.8731	2.5504
27	572	801	0.3	6568		8316	10.0	25.0	0.5	3.8731	2.5504
28	345	644	0.5	2336		4845	10.0	25.0	0.5	3.8731	2.5504
29	836	572	0.2	2643		5233	10.0	25.0	0.5	3.8731	2.5504
30	692	860	0.6	2724		4273	10.0	25.0	0.5	3.8731	2.5504
31	871	494	0.4	4682		6568	10.0	25.0	0.5	3.8731	2.5504
32	193	105	0.7	1561		3816	10.0	25.0	0.5	3.8731	2.5504
33	340	670	0.5	2149		4143	10.0	25.0	0.5	3.8731	2.5504
34	882	468	0.3	5709		8286	10.0	25.0	0.5	3.8731	2.5504
35	391	936	0.4	1673		3441	10.0	25.0	0.5	3.8731	2.5504
36	902	42	0.1	5506		7163	10.0	25.0	0.5	3.8731	2.5504
37	299	323	0.7	5120		7106	10.0	25.0	0.5	3.8731	2.5504
38	804	184	1.3	1010		3187	10.0	25.0	0.5	3.8731	2.5504
39	93	118	0.4	6898		8159	10.0	25.0	0.5	3.8731	2.5504
40	782	124	0.7	3434		5550	10.0	25.0	0.5	3.8731	2.5504
41	639	16	0.6	2690		5194	10.0	25.0	0.5	3.8731	2.5504
42	82	565	1.0	2224		4396	10.0	25.0	0.5	3.8731	2.5504
43	320	534	0.5	4622		6654	10.0	25.0	0.5	3.8731	2.5504
44	542	94	1.0	5015		7338	10.0	25.0	0.5	3.8731	2.5504
45	654	217	0.2	2612		5196	10.0	25.0	0.5	3.8731	2.5504
46	697	556	0.7	6113		8459	10.0	25.0	0.5	3.8731	2.5504
47	907	622	1.0	450		2573	10.0	25.0	0.5	3.8731	2.5504
48	864	247	0.6	5047		7639	10.0	25.0	0.5	3.8731	2.5504
49	624	377	0.5	3899		6129	10.0	25.0	0.5	3.8731	2.5504
50	880	883	0.1	7304		8121	10.0	25.0	0.5	3.8731	2.5504
51	480	480	0.0	0		8689	10.0	25.0	0.5	3.8731	2.5504
